Delta_Theta,Magnitude,True_Doppler
2.067149,0.420217,1166.666626
2.077430,0.417959,1166.666626
2.099416,0.592183,1166.666626
2.074942,0.590368,1166.666626
2.101180,0.590257,1166.666626
2.081114,0.591872,1166.666626
2.086924,0.592159,1166.666626
2.070271,0.581932,1166.666626
2.108147,0.586964,1166.666626
2.094041,0.586619,1166.666626
2.092074,0.592752,1166.666626
2.090282,0.591682,1166.666626
2.078328,0.585853,1166.666626
2.083710,0.588063,1166.666626
2.098289,0.585135,1166.666626
2.088608,0.588729,1166.666626
2.073480,0.590314,1166.666626
2.074604,0.594274,1166.666626
2.094135,0.587238,1166.666626
2.093927,0.589582,1166.666626
2.097512,0.592493,1166.666626
2.103525,0.587958,1166.666626
2.100007,0.682307,1166.666626
2.087552,0.681270,1166.666626
2.109743,0.679865,1166.666626
2.085553,0.680101,1166.666626
2.090138,0.676549,1166.666626
2.095959,0.684446,1166.666626
2.098123,0.678322,1166.666626
2.086524,0.683561,1166.666626
2.092501,0.676609,1166.666626
2.091893,0.683508,1166.666626
2.081563,0.680859,1166.666626
2.086510,0.682488,1166.666626
2.087553,0.680403,1166.666626
2.099024,0.682326,1166.666626
2.088206,0.686252,1166.666626
2.098600,0.677781,1166.666626
2.096410,0.684652,1166.666626
2.091369,0.679852,1166.666626
2.100657,0.682066,1166.666626
2.081859,0.679635,1166.666626
2.094642,0.743632,1166.666626
2.098246,0.740962,1166.666626
2.088960,0.740783,1166.666626
2.087722,0.743467,1166.666626
2.099853,0.739971,1166.666626
2.085914,0.737588,1166.666626
2.099619,0.739407,1166.666626
2.088688,0.742003,1166.666626
2.101454,0.736578,1166.666626
2.095267,0.735180,1166.666626
2.090518,0.740930,1166.666626
2.094178,0.740715,1166.666626
2.098442,0.740737,1166.666626
2.106707,0.740283,1166.666626
2.104820,0.742320,1166.666626
2.099307,0.740351,1166.666626
2.097157,0.739615,1166.666626
2.104405,0.739223,1166.666626
2.087205,0.738960,1166.666626
2.088458,0.741060,1166.666626
2.094804,0.778742,1166.666626
2.095312,0.777732,1166.666626
2.108450,0.777793,1166.666626
2.096366,0.777625,1166.666626
2.091396,0.778263,1166.666626
2.094160,0.781068,1166.666626
2.080263,0.778979,1166.666626
2.093823,0.779799,1166.666626
2.082058,0.780867,1166.666626
2.093980,0.778008,1166.666626
2.094167,0.779404,1166.666626
2.088619,0.778213,1166.666626
2.096412,0.777387,1166.666626
2.102785,0.781756,1166.666626
2.082127,0.777870,1166.666626
2.085132,0.778906,1166.666626
2.093393,0.778834,1166.666626
2.089256,0.776518,1166.666626
2.091005,0.782763,1166.666626
2.098860,0.780099,1166.666626
2.096406,0.808139,1166.666626
2.094321,0.808683,1166.666626
2.097563,0.805902,1166.666626
2.092566,0.810490,1166.666626
2.093035,0.806330,1166.666626
2.095589,0.809157,1166.666626
2.094693,0.807930,1166.666626
2.087055,0.809298,1166.666626
2.093552,0.811269,1166.666626
2.100682,0.808512,1166.666626
2.089107,0.806018,1166.666626
2.081518,0.811161,1166.666626
2.090076,0.809056,1166.666626
2.099983,0.806473,1166.666626
2.096186,0.807463,1166.666626
2.095476,0.804476,1166.666626
2.098715,0.806768,1166.666626
2.093342,0.806374,1166.666626
2.094042,0.805485,1166.666626
2.090698,0.808875,1166.666626
2.090751,0.831412,1166.666626
2.093944,0.831851,1166.666626
2.087074,0.829313,1166.666626
2.083623,0.830320,1166.666626
2.097241,0.831771,1166.666626
2.090306,0.831345,1166.666626
2.090329,0.829648,1166.666626
2.084137,0.831397,1166.666626
2.092079,0.830042,1166.666626
2.095667,0.829557,1166.666626
2.091197,0.829003,1166.666626
2.090910,0.830369,1166.666626
2.087275,0.831931,1166.666626
2.097124,0.831674,1166.666626
2.086513,0.831060,1166.666626
2.092599,0.829731,1166.666626
2.091219,0.831020,1166.666626
2.099324,0.831969,1166.666626
2.101410,0.833312,1166.666626
2.102315,0.827550,1166.666626
2.125541,0.030959,1199.074097
1.696044,0.025345,1199.074097
2.292063,0.020998,1199.074097
2.041520,0.014453,1199.074097
2.161844,0.027971,1199.074097
1.613291,0.016811,1199.074097
1.967219,0.023041,1199.074097
2.232885,0.025805,1199.074097
2.297571,0.016588,1199.074097
2.535223,0.026918,1199.074097
2.652191,0.018711,1199.074097
2.187800,0.013757,1199.074097
2.149342,0.019258,1199.074097
2.742988,0.018431,1199.074097
2.411010,0.018524,1199.074097
1.767071,0.024607,1199.074097
2.055361,0.012417,1199.074097
2.352248,0.020416,1199.074097
2.500575,0.024062,1199.074097
1.975144,0.016117,1199.074097
2.179050,0.418362,1199.074097
2.112216,0.414548,1199.074097
2.166998,0.415129,1199.074097
2.147888,0.410281,1199.074097
2.166434,0.412524,1199.074097
2.151467,0.421320,1199.074097
2.168641,0.415999,1199.074097
2.141658,0.413383,1199.074097
2.185362,0.411622,1199.074097
2.159769,0.420972,1199.074097
2.146839,0.414694,1199.074097
2.161978,0.417690,1199.074097
2.161325,0.408516,1199.074097
2.158666,0.414934,1199.074097
2.132749,0.413418,1199.074097
2.132310,0.411700,1199.074097
2.145007,0.410922,1199.074097
2.183151,0.422452,1199.074097
2.139588,0.420566,1199.074097
2.139546,0.414018,1199.074097
2.157160,0.588687,1199.074097
2.131124,0.590850,1199.074097
2.152656,0.587699,1199.074097
2.147346,0.590844,1199.074097
2.143657,0.590462,1199.074097
2.140532,0.593557,1199.074097
2.162915,0.584060,1199.074097
2.150733,0.588142,1199.074097
2.132021,0.582693,1199.074097
2.150461,0.591698,1199.074097
2.149695,0.591254,1199.074097
2.166405,0.596483,1199.074097
2.136412,0.586555,1199.074097
2.153204,0.592421,1199.074097
2.149681,0.594745,1199.074097
2.168344,0.588842,1199.074097
2.173092,0.588681,1199.074097
2.168668,0.589407,1199.074097
2.141301,0.596753,1199.074097
2.138300,0.591764,1199.074097
2.142403,0.684054,1199.074097
2.139210,0.685375,1199.074097
2.150163,0.680118,1199.074097
2.145695,0.686057,1199.074097
2.145575,0.680768,1199.074097
2.169830,0.683836,1199.074097
2.157407,0.677601,1199.074097
2.152688,0.683756,1199.074097
2.149551,0.681419,1199.074097
2.131473,0.678760,1199.074097
2.139746,0.682655,1199.074097
2.139722,0.686018,1199.074097
2.144306,0.683090,1199.074097
2.142421,0.678044,1199.074097
2.139054,0.677941,1199.074097
2.151440,0.681527,1199.074097
2.142305,0.682677,1199.074097
2.152247,0.679674,1199.074097
2.167237,0.680904,1199.074097
2.163643,0.678786,1199.074097
2.151443,0.742191,1199.074097
2.145875,0.739758,1199.074097
2.153522,0.740582,1199.074097
2.148638,0.737034,1199.074097
2.152240,0.741023,1199.074097
2.151455,0.738424,1199.074097
2.147585,0.743221,1199.074097
2.151537,0.739571,1199.074097
2.160598,0.739994,1199.074097
2.140201,0.740968,1199.074097
2.147976,0.740111,1199.074097
2.145264,0.738992,1199.074097
2.149493,0.736939,1199.074097
2.148212,0.741204,1199.074097
2.151382,0.736782,1199.074097
2.140283,0.738190,1199.074097
2.156396,0.741505,1199.074097
2.142512,0.738355,1199.074097
2.153789,0.738275,1199.074097
2.142969,0.742621,1199.074097
2.150440,0.780214,1199.074097
2.144942,0.780018,1199.074097
2.161357,0.775935,1199.074097
2.147216,0.780270,1199.074097
2.149601,0.778897,1199.074097
2.145466,0.780282,1199.074097
2.160721,0.779052,1199.074097
2.152851,0.781052,1199.074097
2.158503,0.780283,1199.074097
2.151931,0.783531,1199.074097
2.154264,0.779943,1199.074097
2.147290,0.780741,1199.074097
2.154002,0.776475,1199.074097
2.137546,0.778698,1199.074097
2.155821,0.776692,1199.074097
2.150655,0.777580,1199.074097
2.148574,0.779593,1199.074097
2.146924,0.778282,1199.074097
2.153343,0.781331,1199.074097
2.146706,0.776948,1199.074097
2.150755,0.805143,1199.074097
2.153310,0.806926,1199.074097
2.162048,0.806393,1199.074097
2.148468,0.810048,1199.074097
2.149961,0.810441,1199.074097
2.153069,0.807865,1199.074097
2.157444,0.808736,1199.074097
2.149337,0.809156,1199.074097
2.147609,0.807276,1199.074097
2.151024,0.805846,1199.074097
2.147842,0.810726,1199.074097
2.154596,0.808367,1199.074097
2.145062,0.807312,1199.074097
2.156072,0.807358,1199.074097
2.152389,0.807594,1199.074097
2.149087,0.807898,1199.074097
2.150018,0.806561,1199.074097
2.159191,0.807653,1199.074097
2.155426,0.804595,1199.074097
2.160044,0.806513,1199.074097
2.148746,0.829649,1199.074097
2.148767,0.830287,1199.074097
2.147860,0.828039,1199.074097
2.150119,0.828877,1199.074097
2.151259,0.832947,1199.074097
2.147118,0.827695,1199.074097
2.147629,0.829284,1199.074097
2.153913,0.829775,1199.074097
2.152114,0.830390,1199.074097
2.151927,0.831940,1199.074097
2.146588,0.830098,1199.074097
2.151112,0.832099,1199.074097
2.146395,0.832648,1199.074097
2.155651,0.830387,1199.074097
2.145808,0.828441,1199.074097
2.153093,0.829167,1199.074097
2.158545,0.829582,1199.074097
2.150811,0.831648,1199.074097
2.148932,0.829461,1199.074097
2.146770,0.831443,1199.074097
1.743250,0.015780,1231.481567
2.275976,0.039390,1231.481567
2.199547,0.039511,1231.481567
2.057494,0.023450,1231.481567
2.186400,0.029717,1231.481567
1.896206,0.025101,1231.481567
1.978254,0.027282,1231.481567
2.497772,0.032053,1231.481567
1.914259,0.028144,1231.481567
2.147511,0.036616,1231.481567
2.305152,0.035675,1231.481567
2.659966,0.035356,1231.481567
2.429120,0.019181,1231.481567
2.121025,0.027013,1231.481567
1.996187,0.029738,1231.481567
2.735366,0.030861,1231.481567
1.871892,0.021380,1231.481567
3.026641,0.010155,1231.481567
2.185290,0.033598,1231.481567
2.136293,0.026872,1231.481567
2.193639,0.413543,1231.481567
2.178557,0.409028,1231.481567
2.191081,0.418034,1231.481567
2.221664,0.422473,1231.481567
2.216407,0.413345,1231.481567
2.197721,0.412756,1231.481567
2.177886,0.409282,1231.481567
2.186588,0.412799,1231.481567
2.215791,0.411215,1231.481567
2.229230,0.411999,1231.481567
2.213248,0.419748,1231.481567
2.221063,0.408061,1231.481567
2.198777,0.414721,1231.481567
2.200170,0.419787,1231.481567
2.220307,0.422288,1231.481567
2.228127,0.411485,1231.481567
2.192245,0.420278,1231.481567
2.176549,0.415468,1231.481567
2.231796,0.420895,1231.481567
2.191484,0.421912,1231.481567
2.220516,0.589736,1231.481567
2.206619,0.590171,1231.481567
2.192566,0.590952,1231.481567
2.210182,0.587040,1231.481567
2.224140,0.587957,1231.481567
2.222693,0.593344,1231.481567
2.185318,0.582396,1231.481567
2.213273,0.592493,1231.481567
2.206697,0.588945,1231.481567
2.197507,0.588578,1231.481567
2.199557,0.586180,1231.481567
2.221029,0.583189,1231.481567
2.214404,0.590089,1231.481567
2.209394,0.586088,1231.481567
2.202977,0.590924,1231.481567
2.210050,0.587285,1231.481567
2.206498,0.591746,1231.481567
2.223970,0.595225,1231.481567
2.198583,0.593943,1231.481567
2.215802,0.592456,1231.481567
2.210038,0.682388,1231.481567
2.219079,0.679336,1231.481567
2.215150,0.681245,1231.481567
2.201858,0.682146,1231.481567
2.210694,0.681767,1231.481567
2.210836,0.685342,1231.481567
2.209862,0.683082,1231.481567
2.208689,0.681300,1231.481567
2.216514,0.678228,1231.481567
2.194216,0.682468,1231.481567
2.198673,0.679132,1231.481567
2.226731,0.685752,1231.481567
2.198348,0.681450,1231.481567
2.212927,0.684796,1231.481567
2.205194,0.684001,1231.481567
2.195866,0.674684,1231.481567
2.208063,0.683071,1231.481567
2.214159,0.678009,1231.481567
2.217077,0.682053,1231.481567
2.199983,0.679419,1231.481567
2.194221,0.741742,1231.481567
2.216018,0.741918,1231.481567
2.206976,0.739927,1231.481567
2.205513,0.740137,1231.481567
2.202650,0.739400,1231.481567
2.218223,0.738523,1231.481567
2.198597,0.738750,1231.481567
2.197917,0.743654,1231.481567
2.210559,0.736877,1231.481567
2.210811,0.739068,1231.481567
2.205221,0.740737,1231.481567
2.218280,0.740395,1231.481567
2.206276,0.738786,1231.481567
2.210799,0.742493,1231.481567
2.214786,0.737066,1231.481567
2.206978,0.738311,1231.481567
2.215877,0.738462,1231.481567
2.213812,0.739407,1231.481567
2.207295,0.738342,1231.481567
2.208834,0.741664,1231.481567
2.189258,0.782168,1231.481567
2.210763,0.782505,1231.481567
2.205000,0.780322,1231.481567
2.205766,0.780925,1231.481567
2.208680,0.780467,1231.481567
2.206419,0.779649,1231.481567
2.207602,0.780678,1231.481567
2.203425,0.780003,1231.481567
2.199530,0.778454,1231.481567
2.194575,0.777058,1231.481567
2.208256,0.778111,1231.481567
2.211170,0.776735,1231.481567
2.200877,0.777574,1231.481567
2.205626,0.779504,1231.481567
2.201491,0.780736,1231.481567
2.205200,0.777342,1231.481567
2.201668,0.779277,1231.481567
2.210132,0.779913,1231.481567
2.211920,0.777514,1231.481567
2.213217,0.780296,1231.481567
2.206249,0.812113,1231.481567
2.212059,0.809796,1231.481567
2.213361,0.812660,1231.481567
2.210395,0.808432,1231.481567
2.204326,0.806915,1231.481567
2.207726,0.806585,1231.481567
2.203025,0.808675,1231.481567
2.206181,0.808402,1231.481567
2.203876,0.808746,1231.481567
2.200714,0.807989,1231.481567
2.212273,0.809223,1231.481567
2.212955,0.807952,1231.481567
2.211202,0.806584,1231.481567
2.208437,0.808312,1231.481567
2.217248,0.805040,1231.481567
2.212110,0.808266,1231.481567
2.205513,0.806832,1231.481567
2.212302,0.808503,1231.481567
2.206835,0.808143,1231.481567
2.203580,0.805847,1231.481567
2.204087,0.831506,1231.481567
2.209893,0.830717,1231.481567
2.205680,0.829228,1231.481567
2.218001,0.830841,1231.481567
2.202370,0.829760,1231.481567
2.205852,0.830607,1231.481567
2.212939,0.829462,1231.481567
2.205711,0.830000,1231.481567
2.212016,0.832689,1231.481567
2.214918,0.833408,1231.481567
2.204765,0.831449,1231.481567
2.204096,0.830501,1231.481567
2.206990,0.830589,1231.481567
2.212268,0.830428,1231.481567
2.202960,0.829851,1231.481567
2.207289,0.830499,1231.481567
2.212274,0.831216,1231.481567
2.212238,0.829651,1231.481567
2.208879,0.830802,1231.481567
2.208853,0.829135,1231.481567
2.187852,0.030749,1263.888916
1.960297,0.016234,1263.888916
2.347690,0.019374,1263.888916
2.030737,0.040189,1263.888916
1.669618,0.016741,1263.888916
2.751998,0.027649,1263.888916
2.182576,0.029629,1263.888916
1.981399,0.026088,1263.888916
2.368318,0.023088,1263.888916
2.326521,0.025096,1263.888916
2.579722,0.015195,1263.888916
2.335711,0.010215,1263.888916
2.158158,0.029457,1263.888916
2.233323,0.017445,1263.888916
2.374087,0.040060,1263.888916
2.125266,0.025891,1263.888916
2.275309,0.022880,1263.888916
2.577764,0.023855,1263.888916
2.587219,0.022383,1263.888916
1.813678,0.036729,1263.888916
2.265295,0.421121,1263.888916
2.295673,0.408515,1263.888916
2.295804,0.415193,1263.888916
2.285866,0.414319,1263.888916
2.244860,0.413242,1263.888916
2.276932,0.406171,1263.888916
2.282928,0.415281,1263.888916
2.274063,0.412235,1263.888916
2.266299,0.413086,1263.888916
2.264278,0.416469,1263.888916
2.267095,0.417341,1263.888916
2.289514,0.409514,1263.888916
2.264577,0.415478,1263.888916
2.304067,0.420866,1263.888916
2.276256,0.414402,1263.888916
2.227489,0.415665,1263.888916
2.249289,0.415648,1263.888916
2.261461,0.413943,1263.888916
2.289116,0.413163,1263.888916
2.268587,0.417716,1263.888916
2.265578,0.584551,1263.888916
2.279087,0.590823,1263.888916
2.278984,0.588119,1263.888916
2.279846,0.593077,1263.888916
2.272205,0.589901,1263.888916
2.276056,0.591565,1263.888916
2.295680,0.588103,1263.888916
2.264503,0.589574,1263.888916
2.250718,0.595492,1263.888916
2.267317,0.587425,1263.888916
2.278784,0.591132,1263.888916
2.260845,0.589950,1263.888916
2.291555,0.591021,1263.888916
2.278349,0.593622,1263.888916
2.271865,0.586747,1263.888916
2.294559,0.592493,1263.888916
2.269522,0.590140,1263.888916
2.270700,0.586115,1263.888916
2.244862,0.594658,1263.888916
2.277684,0.592434,1263.888916
2.265712,0.680342,1263.888916
2.262752,0.678179,1263.888916
2.257981,0.679591,1263.888916
2.264472,0.680316,1263.888916
2.264683,0.685325,1263.888916
2.279903,0.683451,1263.888916
2.270520,0.680890,1263.888916
2.277605,0.678904,1263.888916
2.254113,0.680282,1263.888916
2.255371,0.678688,1263.888916
2.276485,0.679839,1263.888916
2.268443,0.679505,1263.888916
2.268462,0.680053,1263.888916
2.271606,0.684786,1263.888916
2.267774,0.681230,1263.888916
2.262531,0.682160,1263.888916
2.264360,0.684031,1263.888916
2.272643,0.684176,1263.888916
2.277376,0.682248,1263.888916
2.282130,0.679451,1263.888916
2.279631,0.737729,1263.888916
2.264451,0.741558,1263.888916
2.255574,0.736772,1263.888916
2.265987,0.741563,1263.888916
2.254362,0.738720,1263.888916
2.276335,0.739888,1263.888916
2.285247,0.740088,1263.888916
2.267290,0.739153,1263.888916
2.270101,0.742371,1263.888916
2.255188,0.738845,1263.888916
2.266386,0.740630,1263.888916
2.276566,0.740238,1263.888916
2.271944,0.741165,1263.888916
2.270458,0.737645,1263.888916
2.261407,0.742432,1263.888916
2.273853,0.740800,1263.888916
2.273761,0.736583,1263.888916
2.277303,0.738394,1263.888916
2.269858,0.737950,1263.888916
2.277707,0.739580,1263.888916
2.273505,0.779416,1263.888916
2.270149,0.781003,1263.888916
2.264856,0.780593,1263.888916
2.267312,0.775788,1263.888916
2.259151,0.777422,1263.888916
2.259030,0.778606,1263.888916
2.269089,0.779747,1263.888916
2.269292,0.779719,1263.888916
2.264616,0.779841,1263.888916
2.262158,0.779113,1263.888916
2.278147,0.777971,1263.888916
2.259234,0.783015,1263.888916
2.257086,0.781458,1263.888916
2.266258,0.782571,1263.888916
2.271452,0.778863,1263.888916
2.265391,0.777991,1263.888916
2.259863,0.778830,1263.888916
2.273912,0.779874,1263.888916
2.263418,0.777648,1263.888916
2.270108,0.778479,1263.888916
2.257698,0.808258,1263.888916
2.261523,0.807023,1263.888916
2.275080,0.809472,1263.888916
2.266397,0.807540,1263.888916
2.263417,0.806307,1263.888916
2.265499,0.809829,1263.888916
2.266632,0.811019,1263.888916
2.268236,0.810704,1263.888916
2.261941,0.807851,1263.888916
2.268586,0.807776,1263.888916
2.265706,0.805311,1263.888916
2.267128,0.806116,1263.888916
2.262686,0.807217,1263.888916
2.266550,0.808086,1263.888916
2.266084,0.806610,1263.888916
2.259359,0.808541,1263.888916
2.267961,0.810125,1263.888916
2.267415,0.807572,1263.888916
2.263460,0.805549,1263.888916
2.258931,0.809052,1263.888916
2.260801,0.832338,1263.888916
2.263945,0.830431,1263.888916
2.266054,0.827333,1263.888916
2.266255,0.827949,1263.888916
2.266092,0.833448,1263.888916
2.268138,0.829560,1263.888916
2.268320,0.830934,1263.888916
2.261253,0.830042,1263.888916
2.263988,0.830179,1263.888916
2.261320,0.830274,1263.888916
2.269146,0.830010,1263.888916
2.273016,0.828539,1263.888916
2.266267,0.831025,1263.888916
2.262953,0.830089,1263.888916
2.264428,0.831279,1263.888916
2.264748,0.828004,1263.888916
2.267945,0.832073,1263.888916
2.258067,0.830914,1263.888916
2.270449,0.829481,1263.888916
2.267187,0.830116,1263.888916
1.626217,0.018247,1296.296265
1.542109,0.020965,1296.296265
1.919014,0.020514,1296.296265
2.340217,0.025940,1296.296265
2.226964,0.024514,1296.296265
2.595219,0.017840,1296.296265
2.937505,0.026886,1296.296265
2.207742,0.016757,1296.296265
2.106691,0.023694,1296.296265
2.727090,0.017461,1296.296265
2.415320,0.032331,1296.296265
2.084241,0.026203,1296.296265
2.307489,0.022869,1296.296265
2.161891,0.030621,1296.296265
2.196305,0.027201,1296.296265
2.463494,0.037077,1296.296265
2.925714,0.039854,1296.296265
2.561320,0.032895,1296.296265
2.163285,0.006074,1296.296265
2.389374,0.034494,1296.296265
2.340792,0.415888,1296.296265
2.311084,0.420897,1296.296265
2.312886,0.414725,1296.296265
2.342385,0.413120,1296.296265
